3,0.0,0.0,3,1.0,2.5,0,0,0,Normal
3,0.0,0.0,3,1.0,2.5,0,0,0,Normal
3,0.0,0.0,3,1.0,2.5,0,0,0,Normal
3,0.0,0.0,3,1.0,2.5,0,0,0,Normal
3,0.0,0.0,3,1.0,3.8,0,0,0,Normal
3,0.0,0.0,3,1.0,1.2,0,0,0,Normal
3,0.0,0.0,3,1.0,4.9,0,0,0,Normal
3,0.0,0.0,3,1.0,1.3,0,0,0,Normal
3,0.0,0.0,3,1.0,27.8,0,0,0,Normal
3,0.0,0.0,3,1.0,1.3,0,0,0,Normal
3,0.0,0.0,3,1.0,0.0,0,0,0,Normal
3,0.0,0.0,3,1.0,0.0,0,0,0,Normal
3,0.0,0.0,3,1.0,2.5,0,0,0,Normal
3,0.0,0.0,3,1.0,7.8,0,0,0,Normal
3,0.0,0.0,3,1.0,2.5,0,0,0,Normal
3,0.0,0.0,3,1.0,13.9,0,0,0,Normal
3,0.0,0.0,3,1.0,1.2,0,0,0,Normal
3,0.0,0.0,3,1.0,1.2,0,0,0,Normal
3,0.0,0.0,3,1.0,2.5,0,0,0,Normal
3,0.0,0.0,3,1.0,11.8,0,0,0,Normal
3,0.0,0.0,3,1.0,29.6,0,0,0,Normal
3,0.0,0.0,3,1.0,39.0,0,0,0,Normal
3,0.0,0.0,3,1.0,28.8,0,0,0,Normal
3,0.0,0.0,3,1.0,31.6,0,0,0,Normal
3,0.0,0.0,3,1.0,32.5,0,0,0,Normal
3,0.0,0.0,3,1.0,2.5,0,0,0,Normal
3,0.0,0.0,3,1.0,53.2,0,0,0,Normal
3,0.0,0.0,3,1.0,60.8,0,0,0,Normal
3,0.0,0.0,3,1.0,51.3,0,0,0,Normal
3,0.0,0.0,3,1.0,33.8,0,0,0,Normal
3,0.0,0.0,3,1.0,32.5,0,0,0,Normal
3,0.0,0.0,3,1.0,32.1,0,0,0,Normal
3,0.0,0.0,3,1.0,19.5,0,0,0,Normal
3,0.0,0.0,3,1.0,49.3,0,0,0,Normal
3,0.0,0.0,3,1.0,22.8,0,0,0,Normal
3,0.0,0.0,3,1.0,19.0,0,0,0,Normal
3,0.0,0.0,3,1.0,34.9,0,0,0,Normal
3,0.5,49.0,3,1.0,20.0,0,0,0,Normal
3,0.5,49.0,3,1.0,16.9,0,0,0,Normal
3,0.5,49.0,3,1.0,16.9,0,0,0,Normal
3,0.5,49.0,3,1.0,16.9,0,0,0,Normal
3,0.5,49.0,3,1.0,17.5,0,0,0,Normal
3,0.5,49.0,3,1.0,16.5,0,0,0,Normal
3,0.5,49.0,3,1.0,14.5,0,0,0,Normal
3,0.5,49.0,3,1.0,21.8,0,0,0,Normal
3,0.5,49.0,3,1.0,23.1,0,0,0,Normal
3,0.5,49.0,3,1.0,17.9,0,0,0,Normal
3,0.5,49.0,3,1.0,24.7,0,0,0,Normal
3,0.5,49.0,3,1.0,30.8,0,0,0,Normal
3,0.5,49.0,3,1.0,47.4,0,0,0,Normal
3,0.0,0.0,3,1.0,19.2,0,0,0,Normal
3,0.0,0.0,3,1.0,15.4,0,0,0,Normal
3,0.0,0.0,3,1.0,17.7,0,0,0,Normal
3,0.0,0.0,3,1.0,35.8,0,0,0,Normal
3,0.0,0.0,3,1.0,50.0,0,0,0,Normal
3,0.0,0.0,3,1.0,26.3,0,0,0,Normal
3,0.0,0.0,3,1.0,28.6,0,0,0,Normal
3,0.0,0.0,3,1.0,31.2,0,0,0,Normal
3,0.0,0.0,3,1.0,31.1,0,0,0,Normal
3,0.0,0.0,3,1.0,32.9,0,0,0,Normal
3,0.0,0.0,3,1.0,37.3,0,0,0,Normal
3,0.0,0.0,3,1.0,32.5,0,0,0,Normal
3,0.5,49.0,3,1.0,29.5,0,0,0,Normal
3,0.5,49.0,3,1.0,29.6,0,0,0,Normal
3,0.5,49.0,3,1.0,31.7,0,0,0,Normal
3,0.5,49.0,3,1.0,32.9,0,0,0,Normal
3,0.5,49.0,3,1.0,31.6,0,0,0,Normal
3,0.5,49.0,3,1.0,30.3,0,0,0,Normal
3,0.5,49.0,3,1.0,46.2,0,0,0,Normal
3,0.5,49.0,3,1.0,60.5,0,0,0,Normal
3,0.5,49.0,3,1.0,47.6,0,0,0,Normal
3,0.5,49.0,3,1.0,33.3,0,0,0,Normal
3,0.5,49.0,3,1.0,32.0,0,0,0,Normal
3,0.5,49.0,3,1.0,27.8,0,0,0,Normal
3,0.5,49.0,3,1.0,32.5,0,0,0,Normal
3,0.5,49.0,3,1.0,26.4,0,0,0,Normal
3,0.5,49.0,3,1.0,33.8,0,0,0,Normal
3,0.5,49.0,3,1.0,30.5,0,0,0,Normal
3,0.5,49.0,3,1.0,32.9,0,0,0,Normal
3,0.5,49.0,3,1.0,35.9,0,0,0,Normal
3,0.5,49.0,3,1.0,32.6,0,0,0,Normal
3,0.5,49.0,3,1.0,32.1,0,0,0,Normal
3,0.5,49.0,3,1.0,33.3,0,0,0,Normal
3,0.5,49.0,3,1.0,28.7,0,0,0,Normal
3,0.5,49.0,3,1.0,28.9,0,0,0,Normal
3,0.5,49.0,3,1.0,30.8,0,0,0,Normal
3,0.5,49.0,3,1.0,28.8,0,0,0,Normal
3,0.5,49.0,3,1.0,29.6,0,0,0,Normal
3,0.5,49.0,3,1.0,16.5,0,0,0,Normal
3,0.5,49.0,3,1.0,14.1,0,0,0,Normal
3,0.5,49.0,3,1.0,16.0,0,0,0,Normal
3,0.5,49.0,3,1.0,15.4,0,0,0,Normal
3,0.5,49.0,3,1.0,16.2,0,0,0,Normal
3,0.5,49.0,3,1.0,22.9,0,0,0,Normal
3,0.5,49.0,3,1.0,19.2,0,0,0,Normal
3,0.5,49.0,3,1.0,11.8,0,0,0,Normal
3,0.5,49.0,3,1.0,19.5,0,0,0,Normal
3,0.5,49.0,3,1.0,16.2,0,0,0,Normal
3,0.5,49.0,3,1.0,13.0,0,0,0,Normal
3,0.5,49.0,3,1.0,12.8,0,0,0,Normal
3,0.5,49.0,3,1.0,15.2,0,0,0,Normal
3,0.5,49.0,3,1.0,16.2,0,0,0,Normal
3,0.5,49.0,3,1.0,15.2,0,0,0,Normal
3,0.5,49.0,3,1.0,17.1,0,0,0,Normal
3,0.0,0.0,3,1.0,16.2,0,0,0,Normal
3,0.0,0.0,3,1.0,18.7,0,0,0,Normal
3,0.0,0.0,3,1.0,15.0,0,0,0,Normal
3,0.0,0.0,3,1.0,17.9,0,0,0,Normal
3,0.0,0.0,3,1.0,13.9,0,0,0,Normal
3,0.0,0.0,3,1.0,13.9,0,0,0,Normal
3,0.0,0.0,3,1.0,12.8,0,0,0,Normal
3,0.0,0.0,3,1.0,19.5,0,0,0,Normal
3,0.0,0.0,3,1.0,32.1,0,0,0,Normal
3,0.0,0.0,3,1.0,32.9,0,0,0,Normal
3,0.0,0.0,3,1.0,34.2,0,0,0,Normal
3,0.0,0.0,3,1.0,31.6,0,0,0,Normal
3,0.0,0.0,3,1.0,15.6,0,0,0,Normal
3,0.0,0.0,3,1.0,17.5,0,0,0,Normal
3,0.0,0.0,3,1.0,13.9,0,0,0,Normal
3,0.0,0.0,3,1.0,15.0,0,0,0,Normal
3,0.0,0.0,3,1.0,17.9,0,0,0,Normal
3,0.0,0.0,3,1.0,13.9,0,0,0,Normal
3,0.0,0.0,3,1.0,15.6,0,0,0,Normal
3,0.0,0.0,3,1.0,15.0,0,0,0,Normal
3,0.0,0.0,3,1.0,13.0,0,0,0,Normal
3,0.0,0.0,3,1.0,15.2,0,0,0,Normal
3,0.0,0.0,3,1.0,12.8,0,0,0,Normal
3,0.0,0.0,3,1.0,13.9,0,0,0,Normal
3,0.0,0.0,3,1.0,15.0,0,0,0,Normal
3,0.0,0.0,3,1.0,14.1,0,0,0,Normal
3,0.0,0.0,3,1.0,15.4,0,0,0,Normal
3,0.0,0.0,3,1.0,15.2,0,0,0,Normal
3,0.0,0.0,3,1.0,13.9,0,0,0,Normal
3,0.0,0.0,3,1.0,18.7,0,0,0,Normal
3,0.0,0.0,3,1.0,17.3,0,0,0,Normal
3,0.0,0.0,3,1.0,13.9,0,0,0,Normal
3,0.0,0.0,3,1.0,14.1,0,0,0,Normal
3,0.0,0.0,3,1.0,11.8,0,0,0,Normal
3,0.0,0.0,3,1.0,16.5,0,0,0,Normal
3,0.0,0.0,3,1.0,15.2,0,0,0,Normal
3,0.0,0.0,3,1.0,14.5,0,0,0,Normal
3,0.0,0.0,3,1.0,17.3,0,0,0,Normal
3,0.0,0.0,3,1.0,13.9,0,0,0,Normal
3,0.0,0.0,3,1.0,19.8,0,0,0,Normal
3,0.0,0.0,3,1.0,15.8,0,0,0,Normal
3,0.0,0.0,3,1.0,12.7,0,0,0,Normal
3,0.0,0.0,3,1.0,18.7,0,0,0,Normal
3,0.0,0.0,3,1.0,16.2,0,0,0,Normal
3,0.0,0.0,3,1.0,15.4,0,0,0,Normal
3,0.0,0.0,3,1.0,23.7,0,0,0,Normal
3,0.0,0.0,3,1.0,26.9,0,0,0,Normal
3,0.0,0.0,3,1.0,24.0,0,0,0,Normal
3,0.0,0.0,3,1.0,27.6,0,0,0,Normal
3,0.0,0.0,3,1.0,25.6,0,0,0,Normal
3,0.0,0.0,3,1.0,24.0,0,0,0,Normal
3,0.0,0.0,3,1.0,23.7,0,0,0,Normal
3,0.0,0.0,3,1.0,22.7,0,0,0,Normal
3,0.0,0.0,3,1.0,34.2,0,0,0,Normal
3,0.0,0.0,3,1.0,25.3,0,0,0,Normal
3,0.0,0.0,3,1.0,23.3,0,0,0,Normal
3,0.0,0.0,3,1.0,26.3,0,0,0,Normal
3,0.0,0.0,3,1.0,21.1,0,0,0,Normal
3,0.0,0.0,3,1.0,30.4,0,0,0,Normal
3,0.0,0.0,3,1.0,35.9,0,0,0,Normal
3,0.0,0.0,3,1.0,63.0,0,0,0,Normal
3,0.0,0.0,3,1.0,28.0,0,0,0,Normal
3,0.0,0.0,3,1.0,26.9,0,0,0,Normal
3,0.0,0.0,3,1.0,47.5,0,0,0,Normal
3,0.0,0.0,3,1.0,28.6,0,0,0,Normal
3,0.5,49.0,3,1.0,26.9,0,0,0,Normal
3,0.5,49.0,3,1.0,32.9,0,0,0,Normal
3,0.5,49.0,3,1.0,37.8,0,0,0,Normal
3,0.5,49.0,3,1.0,23.0,0,0,0,Normal
3,0.5,49.0,3,1.0,28.6,0,0,0,Normal
3,0.5,49.0,3,1.0,23.7,0,0,0,Normal
3,0.5,49.0,3,1.0,27.3,0,0,0,Normal
3,0.5,49.0,3,1.0,34.2,0,0,0,Normal
3,0.5,49.0,3,1.0,26.0,0,0,0,Normal
3,0.5,49.0,3,1.0,23.0,0,0,0,Normal
3,0.5,49.0,3,1.0,24.0,0,0,0,Normal
3,0.5,49.0,3,1.0,20.5,0,0,0,Normal
3,0.5,49.0,3,1.0,23.7,0,0,0,Normal
3,0.5,49.0,3,1.0,27.3,0,0,0,Normal
3,0.5,49.0,3,1.0,26.9,0,0,0,Normal
3,0.5,49.0,3,1.0,22.2,0,0,0,Normal
3,0.5,49.0,3,1.0,24.3,0,0,0,Normal
3,0.5,49.0,3,1.0,21.6,0,0,0,Normal
3,0.5,49.0,3,1.0,22.7,0,0,0,Normal
3,0.5,49.0,3,1.0,21.9,0,0,0,Normal
3,0.5,49.0,3,1.0,25.0,0,0,0,Normal
3,0.5,49.0,3,1.0,27.0,0,0,0,Normal
3,0.5,49.0,3,1.0,30.4,0,0,0,Normal
3,0.5,49.0,3,1.0,23.0,0,0,0,Normal
3,0.5,49.0,3,1.0,23.7,0,0,0,Normal
3,0.5,49.0,3,1.0,30.8,0,0,0,Normal
3,0.5,49.0,3,1.0,26.0,0,0,0,Normal
3,0.5,49.0,3,1.0,21.9,0,0,0,Normal
3,0.5,49.0,3,1.0,31.6,0,0,0,Normal
3,0.5,49.0,3,1.0,55.4,0,0,0,Normal
3,0.5,49.0,3,1.0,20.5,0,0,0,Normal
3,0.5,49.0,3,1.0,28.9,0,0,0,Normal
3,0.5,49.0,3,1.0,29.2,0,0,0,Normal
